,rid,time_dep,delay,day_of_week,weekend,day_segment,rush_hour,arrival_time
1485,201902257629028,34140.0,0.0,0,0,1,0.0,60.0
1486,201902257629030,32340.0,0.0,0,0,1,1.0,0.0
1487,201902257629032,30540.0,0.0,0,0,1,1.0,0.0
1488,201902257629034,28500.0,0.0,0,0,1,1.0,0.0
1489,201902257629035,27000.0,0.0,0,0,1,1.0,120.0
1490,201902257629037,25260.0,60.0,0,0,1,1.0,60.0
1491,201902257629039,23040.0,0.0,0,0,1,1.0,60.0
1492,201902267627729,21600.0,0.0,1,0,1,1.0,0.0
1493,201902267627735,73920.0,120.0,1,0,4,0.0,0.0
1494,201902267628974,84540.0,0.0,1,0,4,0.0,2700.0
1495,201902267628976,80940.0,0.0,1,0,4,0.0,0.0
1496,201902267628978,77400.0,0.0,1,0,4,0.0,0.0
1497,201902267628983,72000.0,0.0,1,0,4,0.0,240.0
1498,201902267628985,70140.0,0.0,1,0,3,0.0,240.0
1499,201902267628987,68400.0,0.0,1,0,3,0.0,120.0
1500,201902267628989,66540.0,0.0,1,0,3,1.0,840.0
1501,201902267628991,65400.0,0.0,1,0,3,1.0,1200.0
1502,201902267628993,64200.0,0.0,1,0,3,1.0,1980.0
1503,201902267628995,63000.0,0.0,1,0,3,1.0,0.0
1504,201902267628997,61380.0,60.0,1,0,3,1.0,3120.0
1505,201902267628999,61260.0,60.0,1,0,3,1.0,4140.0
1506,201902267629001,59400.0,0.0,1,0,3,1.0,0.0
1507,201902267629003,57600.0,0.0,1,0,3,1.0,180.0
1508,201902267629005,55740.0,0.0,1,0,3,0.0,0.0
1509,201902267629007,53940.0,0.0,1,0,2,0.0,0.0
1510,201902267629009,52140.0,0.0,1,0,2,0.0,60.0
1511,201902267629011,50400.0,0.0,1,0,2,0.0,0.0
1512,201902267629013,48540.0,0.0,1,0,2,0.0,180.0
1513,201902267629015,46800.0,0.0,1,0,2,0.0,840.0
1514,201902267629017,44940.0,0.0,1,0,2,0.0,0.0
1515,201902267629019,43140.0,0.0,1,0,2,0.0,0.0
1516,201902267629021,41400.0,0.0,1,0,2,0.0,0.0
1517,201902267629023,39600.0,0.0,1,0,2,0.0,0.0
1518,201902267629025,37800.0,0.0,1,0,2,0.0,420.0
1519,201902267629027,36000.0,0.0,1,0,2,0.0,1920.0
1520,201902267629028,34140.0,0.0,1,0,1,0.0,0.0
1521,201902267629030,32340.0,0.0,1,0,1,1.0,0.0
1522,201902267629032,30600.0,0.0,1,0,1,1.0,0.0
1523,201902267629034,28500.0,0.0,1,0,1,1.0,360.0
1524,201902267629035,27120.0,120.0,1,0,1,1.0,0.0
1525,201902267629037,25140.0,0.0,1,0,1,1.0,0.0
1526,201902267629039,23100.0,0.0,1,0,1,1.0,0.0
1527,201902277627525,21600.0,0.0,2,0,1,1.0,840.0
1528,201902277627735,73800.0,0.0,2,0,4,0.0,0.0
1529,201902277628974,84540.0,0.0,2,0,4,0.0,0.0
1530,201902277628976,81000.0,0.0,2,0,4,0.0,240.0
1531,201902277628978,77400.0,0.0,2,0,4,0.0,180.0
1532,201902277628980,75540.0,0.0,2,0,4,0.0,0.0
1533,201902277628983,72000.0,0.0,2,0,4,0.0,180.0
1534,201902277628985,70140.0,0.0,2,0,3,0.0,120.0
1535,201902277628987,68400.0,0.0,2,0,3,0.0,300.0
1536,201902277628989,66600.0,0.0,2,0,3,1.0,0.0
1537,201902277628991,65400.0,0.0,2,0,3,1.0,0.0
1538,201902277628993,64200.0,0.0,2,0,3,1.0,0.0
1539,201902277628995,63000.0,0.0,2,0,3,1.0,0.0
1540,201902277628997,61320.0,0.0,2,0,3,1.0,0.0
1541,201902277628999,61140.0,0.0,2,0,3,1.0,0.0
1542,201902277629001,59400.0,0.0,2,0,3,1.0,0.0
1543,201902277629003,57540.0,0.0,2,0,3,0.0,60.0
1544,201902277629005,55800.0,0.0,2,0,3,0.0,0.0
1545,201902277629007,53940.0,0.0,2,0,2,0.0,0.0
1546,201902277629009,52200.0,0.0,2,0,2,0.0,60.0
1547,201902277629011,50400.0,0.0,2,0,2,0.0,120.0
1548,201902277629013,48600.0,0.0,2,0,2,0.0,0.0
1549,201902277629015,46800.0,0.0,2,0,2,0.0,180.0
1550,201902277629017,45000.0,0.0,2,0,2,0.0,120.0
1551,201902277629019,43200.0,0.0,2,0,2,0.0,480.0
1552,201902277629021,41400.0,0.0,2,0,2,0.0,0.0
1553,201902277629025,37740.0,0.0,2,0,2,0.0,0.0
1554,201902277629027,35940.0,0.0,2,0,1,0.0,0.0
1555,201902277629030,32400.0,0.0,2,0,1,1.0,0.0
1556,201902277629032,30780.0,180.0,2,0,1,1.0,360.0
1557,201902277629039,23040.0,0.0,2,0,1,1.0,0.0
1558,201902287627500,73740.0,0.0,3,0,4,0.0,480.0
1559,201902287627729,21600.0,0.0,3,0,1,1.0,0.0
1560,201902287628974,84600.0,0.0,3,0,4,0.0,0.0
1561,201902287628976,81000.0,0.0,3,0,4,0.0,660.0
1562,201902287628978,77340.0,0.0,3,0,4,0.0,300.0
1563,201902287628980,75540.0,0.0,3,0,4,0.0,420.0
1564,201902287628983,72000.0,0.0,3,0,4,0.0,600.0
1565,201902287628985,70140.0,0.0,3,0,3,0.0,180.0
1566,201902287628987,68520.0,120.0,3,0,3,0.0,0.0
1567,201902287628989,66600.0,0.0,3,0,3,1.0,60.0
1568,201902287628991,65340.0,0.0,3,0,3,1.0,0.0
1569,201902287628993,64200.0,0.0,3,0,3,1.0,0.0
1570,201902287628995,63000.0,0.0,3,0,3,1.0,0.0
1571,201902287628997,61320.0,0.0,3,0,3,1.0,0.0
1572,201902287628999,61140.0,0.0,3,0,3,1.0,0.0
1573,201902287629001,59340.0,0.0,3,0,3,1.0,0.0
1574,201902287629003,57600.0,0.0,3,0,3,1.0,60.0
1575,201902287629005,55800.0,0.0,3,0,3,0.0,0.0
1576,201902287629007,54000.0,0.0,3,0,3,0.0,0.0
1577,201902287629009,52140.0,0.0,3,0,2,0.0,0.0
1578,201902287629011,50340.0,0.0,3,0,2,0.0,180.0
1579,201902287629013,48600.0,0.0,3,0,2,0.0,0.0
1580,201902287629015,46740.0,0.0,3,0,2,0.0,600.0
1581,201902287629017,45000.0,0.0,3,0,2,0.0,0.0
1582,201902287629019,43140.0,0.0,3,0,2,0.0,0.0
1583,201902287629021,41400.0,0.0,3,0,2,0.0,180.0
1584,201902287629023,39600.0,0.0,3,0,2,0.0,0.0
1585,201902287629025,37800.0,0.0,3,0,2,0.0,120.0
1586,201902287629027,35940.0,0.0,3,0,1,0.0,0.0
1587,201902287629028,34200.0,0.0,3,0,1,0.0,0.0
1588,201902287629030,32400.0,0.0,3,0,1,1.0,0.0
1589,201902287629032,30540.0,0.0,3,0,1,1.0,0.0
1590,201902287629034,28560.0,60.0,3,0,1,1.0,0.0
1591,201902287629035,26940.0,0.0,3,0,1,1.0,0.0
1592,201902287629037,25140.0,0.0,3,0,1,1.0,0.0
1593,201902287629039,23100.0,0.0,3,0,1,1.0,600.0
1594,201903017627500,73740.0,0.0,4,0,4,0.0,0.0
1595,201903017627729,21600.0,0.0,4,0,1,1.0,120.0
1596,201903017628974,84660.0,60.0,4,0,4,0.0,0.0
1597,201903017628976,81000.0,0.0,4,0,4,0.0,0.0
1598,201903017628978,77400.0,0.0,4,0,4,0.0,0.0
1599,201903017628980,75660.0,60.0,4,0,4,0.0,0.0
1600,201903017628983,71940.0,0.0,4,0,3,0.0,60.0
1601,201903017628985,70140.0,0.0,4,0,3,0.0,0.0
1602,201903017628987,68340.0,0.0,4,0,3,1.0,120.0
1603,201903017628989,66540.0,0.0,4,0,3,1.0,0.0
1604,201903017628991,65460.0,60.0,4,0,3,1.0,0.0
1605,201903017628993,64200.0,0.0,4,0,3,1.0,0.0
1606,201903017628995,63060.0,60.0,4,0,3,1.0,0.0
1607,201903017628997,61320.0,0.0,4,0,3,1.0,0.0
1608,201903017628999,61200.0,0.0,4,0,3,1.0,0.0
1609,201903017629001,59400.0,0.0,4,0,3,1.0,0.0
1610,201903017629003,57600.0,0.0,4,0,3,1.0,180.0
1611,201903017629005,55860.0,60.0,4,0,3,0.0,240.0
1612,201903017629007,53940.0,0.0,4,0,2,0.0,0.0
1613,201903017629009,52200.0,0.0,4,0,2,0.0,480.0
1614,201903017629011,50400.0,0.0,4,0,2,0.0,0.0
1615,201903017629013,48600.0,0.0,4,0,2,0.0,0.0
1616,201903017629015,46740.0,0.0,4,0,2,0.0,60.0
1617,201903017629017,45000.0,0.0,4,0,2,0.0,120.0
1618,201903017629019,43200.0,0.0,4,0,2,0.0,0.0
1619,201903017629021,41340.0,0.0,4,0,2,0.0,0.0
1620,201903017629023,39660.0,60.0,4,0,2,0.0,0.0
1621,201903017629025,37740.0,0.0,4,0,2,0.0,300.0
1622,201903017629027,36060.0,60.0,4,0,2,0.0,60.0
1623,201903017629028,34200.0,0.0,4,0,1,0.0,60.0
1624,201903017629032,30600.0,0.0,4,0,1,1.0,600.0
1625,201903017629034,28500.0,0.0,4,0,1,1.0,0.0
1626,201903017629035,26940.0,0.0,4,0,1,1.0,0.0
1627,201903017629037,25200.0,0.0,4,0,1,1.0,0.0
1628,201903017629039,23040.0,0.0,4,0,1,1.0,120.0
1629,201903047627729,21600.0,0.0,0,0,1,1.0,0.0
1630,201903047627735,73740.0,0.0,0,0,4,0.0,420.0
1631,201903047628976,81000.0,0.0,0,0,4,0.0,0.0
1632,201903047628978,77340.0,0.0,0,0,4,0.0,0.0
1633,201903047628980,75600.0,0.0,0,0,4,0.0,60.0
1634,201903047628983,72000.0,0.0,0,0,4,0.0,120.0
1635,201903047628985,70140.0,0.0,0,0,3,0.0,0.0
1636,201903047628987,68340.0,0.0,0,0,3,1.0,0.0
1637,201903047628989,66540.0,0.0,0,0,3,1.0,0.0
1638,201903047628991,65400.0,0.0,0,0,3,1.0,180.0
1639,201903047628993,64200.0,0.0,0,0,3,1.0,60.0
1640,201903047628995,63120.0,120.0,0,0,3,1.0,0.0
1641,201903047628997,61380.0,60.0,0,0,3,1.0,0.0
1642,201903047628999,61260.0,60.0,0,0,3,1.0,0.0
1643,201903047629001,59460.0,60.0,0,0,3,1.0,0.0
1644,201903047629003,57540.0,0.0,0,0,3,0.0,0.0
1645,201903047629005,55800.0,0.0,0,0,3,0.0,0.0
1646,201903047629007,53940.0,0.0,0,0,2,0.0,0.0
1647,201903047629009,52200.0,0.0,0,0,2,0.0,0.0
1648,201903047629011,50400.0,0.0,0,0,2,0.0,0.0
1649,201903047629013,48540.0,0.0,0,0,2,0.0,0.0
1650,201903047629015,46740.0,0.0,0,0,2,0.0,0.0
1651,201903047629017,44940.0,0.0,0,0,2,0.0,0.0
1652,201903047629019,43260.0,60.0,0,0,2,0.0,180.0
1653,201903047629021,41340.0,0.0,0,0,2,0.0,840.0
1654,201903047629023,39540.0,0.0,0,0,2,0.0,0.0
1655,201903047629025,37740.0,0.0,0,0,2,0.0,360.0
1656,201903047629027,36000.0,0.0,0,0,2,0.0,0.0
1657,201903047629028,34200.0,0.0,0,0,1,0.0,180.0
1658,201903047629030,32460.0,60.0,0,0,1,0.0,0.0
1659,201903047629032,30600.0,0.0,0,0,1,1.0,360.0
1660,201903047629034,28560.0,60.0,0,0,1,1.0,0.0
1661,201903047629035,26940.0,0.0,0,0,1,1.0,0.0
1662,201903047629037,25140.0,0.0,0,0,1,1.0,240.0
1663,201903047629039,23040.0,0.0,0,0,1,1.0,0.0
1664,201903057627729,21720.0,120.0,1,0,1,1.0,0.0
1665,201903057627735,73740.0,0.0,1,0,4,0.0,0.0
1666,201903057628976,81000.0,0.0,1,0,4,0.0,120.0
1667,201903057628978,77520.0,120.0,1,0,4,0.0,0.0
1668,201903057628980,75540.0,0.0,1,0,4,0.0,0.0
1669,201903057628983,72000.0,0.0,1,0,4,0.0,120.0
1670,201903057628985,70140.0,0.0,1,0,3,0.0,0.0
1671,201903057628987,68400.0,0.0,1,0,3,0.0,180.0
1672,201903057628989,66660.0,60.0,1,0,3,1.0,120.0
1673,201903057628993,64200.0,0.0,1,0,3,1.0,60.0
1674,201903057628995,63000.0,0.0,1,0,3,1.0,0.0
1675,201903057628997,61320.0,0.0,1,0,3,1.0,0.0
1676,201903057628999,61200.0,0.0,1,0,3,1.0,0.0
1677,201903057629001,59340.0,0.0,1,0,3,1.0,0.0
1678,201903057629003,57600.0,0.0,1,0,3,1.0,180.0
1679,201903057629005,55860.0,60.0,1,0,3,0.0,60.0
1680,201903057629007,53940.0,0.0,1,0,2,0.0,0.0
1681,201903057629009,52200.0,0.0,1,0,2,0.0,0.0
1682,201903057629011,50340.0,0.0,1,0,2,0.0,180.0
1683,201903057629015,46800.0,0.0,1,0,2,0.0,0.0
1684,201903057629017,44940.0,0.0,1,0,2,0.0,0.0
1685,201903057629019,43200.0,0.0,1,0,2,0.0,0.0
1686,201903057629021,41400.0,0.0,1,0,2,0.0,300.0
1687,201903057629023,39660.0,60.0,1,0,2,0.0,0.0
1688,201903057629025,37740.0,0.0,1,0,2,0.0,0.0
1689,201903057629027,36060.0,60.0,1,0,2,0.0,60.0
1690,201903057629028,34440.0,240.0,1,0,1,0.0,300.0
1691,201903057629032,30600.0,0.0,1,0,1,1.0,60.0
1692,201903057629034,28500.0,0.0,1,0,1,1.0,60.0
1693,201903057629035,26940.0,0.0,1,0,1,1.0,0.0
1694,201903057629037,25140.0,0.0,1,0,1,1.0,0.0
1695,201903057629039,23040.0,0.0,1,0,1,1.0,180.0
1696,201903067627525,21720.0,120.0,2,0,1,1.0,60.0
1697,201903067627735,73800.0,0.0,2,0,4,0.0,0.0
1698,201903067628976,81000.0,0.0,2,0,4,0.0,360.0
1699,201903067628978,77460.0,60.0,2,0,4,0.0,0.0
1700,201903067628980,75600.0,0.0,2,0,4,0.0,1680.0
1701,201903067628983,71940.0,0.0,2,0,3,0.0,420.0
1702,201903067628985,70140.0,0.0,2,0,3,0.0,0.0
1703,201903067628987,68340.0,0.0,2,0,3,1.0,300.0
1704,201903067628989,66540.0,0.0,2,0,3,1.0,120.0
1705,201903067628991,65520.0,120.0,2,0,3,1.0,0.0
1706,201903067628993,64260.0,60.0,2,0,3,1.0,0.0
1707,201903067628995,62940.0,0.0,2,0,3,1.0,60.0
1708,201903067628997,61320.0,0.0,2,0,3,1.0,60.0
1709,201903067628999,61200.0,0.0,2,0,3,1.0,0.0
1710,201903067629001,59400.0,0.0,2,0,3,1.0,0.0
1711,201903067629003,57540.0,0.0,2,0,3,0.0,0.0
1712,201903067629005,55800.0,0.0,2,0,3,0.0,120.0
1713,201903067629007,54000.0,0.0,2,0,3,0.0,0.0
1714,201903067629009,52140.0,0.0,2,0,2,0.0,0.0
1715,201903067629011,50340.0,0.0,2,0,2,0.0,0.0
1716,201903067629013,48600.0,0.0,2,0,2,0.0,0.0
1717,201903067629015,46740.0,0.0,2,0,2,0.0,180.0
1718,201903067629017,44940.0,0.0,2,0,2,0.0,0.0
1719,201903067629019,43200.0,0.0,2,0,2,0.0,300.0
1720,201903067629021,41340.0,0.0,2,0,2,0.0,0.0
1721,201903067629023,39600.0,0.0,2,0,2,0.0,540.0
1722,201903067629025,37740.0,0.0,2,0,2,0.0,480.0
1723,201903067629027,35940.0,0.0,2,0,1,0.0,0.0
1724,201903067629028,34200.0,0.0,2,0,1,0.0,0.0
1725,201903067629030,32340.0,0.0,2,0,1,1.0,0.0
1726,201903067629032,30540.0,0.0,2,0,1,1.0,0.0
1727,201903067629034,28500.0,0.0,2,0,1,1.0,60.0
1728,201903067629035,27000.0,0.0,2,0,1,1.0,60.0
1729,201903067629037,25140.0,0.0,2,0,1,1.0,0.0
1730,201903067629039,23100.0,0.0,2,0,1,1.0,0.0
1731,201903077627500,73800.0,0.0,3,0,4,0.0,960.0
1732,201903077627729,21600.0,0.0,3,0,1,1.0,0.0
1733,201903077628974,84600.0,0.0,3,0,4,0.0,0.0
1734,201903077628976,80940.0,0.0,3,0,4,0.0,0.0
1735,201903077628978,77400.0,0.0,3,0,4,0.0,0.0
1736,201903077628980,75540.0,0.0,3,0,4,0.0,900.0
1737,201903077628983,72000.0,0.0,3,0,4,0.0,840.0
1738,201903077628985,70140.0,0.0,3,0,3,0.0,0.0
1739,201903077628987,68460.0,60.0,3,0,3,0.0,120.0
1740,201903077628989,66600.0,0.0,3,0,3,1.0,0.0
1741,201903077628991,65400.0,0.0,3,0,3,1.0,60.0
1742,201903077628993,64200.0,0.0,3,0,3,1.0,60.0
1743,201903077628995,63060.0,60.0,3,0,3,1.0,480.0
1744,201903077628997,61380.0,60.0,3,0,3,1.0,0.0
1745,201903077628999,61260.0,60.0,3,0,3,1.0,0.0
1746,201903077629001,59400.0,0.0,3,0,3,1.0,0.0
1747,201903077629003,57660.0,60.0,3,0,3,1.0,180.0
1748,201903077629005,55800.0,0.0,3,0,3,0.0,60.0
1749,201903077629007,54000.0,0.0,3,0,3,0.0,180.0
1750,201903077629009,52140.0,0.0,3,0,2,0.0,0.0
1751,201903077629011,50400.0,0.0,3,0,2,0.0,0.0
1752,201903077629013,48600.0,0.0,3,0,2,0.0,0.0
1753,201903077629015,46800.0,0.0,3,0,2,0.0,0.0
1754,201903077629017,44940.0,0.0,3,0,2,0.0,0.0
1755,201903077629019,43200.0,0.0,3,0,2,0.0,0.0
1756,201903077629021,41340.0,0.0,3,0,2,0.0,0.0
1757,201903077629023,39600.0,0.0,3,0,2,0.0,0.0
1758,201903077629025,37860.0,60.0,3,0,2,0.0,120.0
1759,201903077629027,36000.0,0.0,3,0,2,0.0,0.0
1760,201903077629028,34140.0,0.0,3,0,1,0.0,540.0
1761,201903077629030,32340.0,0.0,3,0,1,1.0,0.0
1762,201903077629032,30540.0,0.0,3,0,1,1.0,0.0
1763,201903077629034,28920.0,420.0,3,0,1,1.0,0.0
1764,201903077629035,26940.0,0.0,3,0,1,1.0,420.0
1765,201903077629037,25140.0,0.0,3,0,1,1.0,60.0
1766,201903077629039,23100.0,0.0,3,0,1,1.0,0.0
1767,201903087627500,73800.0,0.0,4,0,4,0.0,0.0
1768,201903087627729,21540.0,0.0,4,0,1,1.0,0.0
1769,201903087628974,84720.0,120.0,4,0,4,0.0,0.0
1770,201903087628976,80940.0,0.0,4,0,4,0.0,0.0
1771,201903087628978,77400.0,0.0,4,0,4,0.0,0.0
1772,201903087628980,75600.0,0.0,4,0,4,0.0,180.0
1773,201903087628983,72000.0,0.0,4,0,4,0.0,420.0
1774,201903087628985,70200.0,0.0,4,0,3,0.0,0.0
1775,201903087628987,68400.0,0.0,4,0,3,0.0,0.0
1776,201903087628989,66540.0,0.0,4,0,3,1.0,480.0
1777,201903087628991,65460.0,60.0,4,0,3,1.0,180.0
1778,201903087628993,64200.0,0.0,4,0,3,1.0,240.0
1779,201903087628995,63000.0,0.0,4,0,3,1.0,0.0
1780,201903087628997,61500.0,180.0,4,0,3,1.0,0.0
1781,201903087628999,61380.0,180.0,4,0,3,1.0,0.0
1782,201903087629001,59400.0,0.0,4,0,3,1.0,0.0
1783,201903087629003,57540.0,0.0,4,0,3,0.0,0.0
1784,201903087629005,55740.0,0.0,4,0,3,0.0,0.0
1785,201903087629007,54000.0,0.0,4,0,3,0.0,0.0
1786,201903087629009,52200.0,0.0,4,0,2,0.0,120.0
1787,201903087629011,50340.0,0.0,4,0,2,0.0,0.0
1788,201903087629013,48600.0,0.0,4,0,2,0.0,0.0
1789,201903087629015,46740.0,0.0,4,0,2,0.0,0.0
1790,201903087629017,45000.0,0.0,4,0,2,0.0,0.0
1791,201903087629019,43140.0,0.0,4,0,2,0.0,0.0
1792,201903087629021,41400.0,0.0,4,0,2,0.0,180.0
1793,201903087629023,39540.0,0.0,4,0,2,0.0,0.0
1794,201903087629025,37740.0,0.0,4,0,2,0.0,0.0
1795,201903087629027,36000.0,0.0,4,0,2,0.0,0.0
1796,201903087629028,34140.0,0.0,4,0,1,0.0,120.0
1797,201903087629030,32400.0,0.0,4,0,1,1.0,0.0
1798,201903087629032,30540.0,0.0,4,0,1,1.0,60.0
1799,201903087629034,28500.0,0.0,4,0,1,1.0,0.0
1800,201903087629035,26940.0,0.0,4,0,1,1.0,0.0
1801,201903087629037,25140.0,0.0,4,0,1,1.0,0.0
1802,201903087629039,23100.0,0.0,4,0,1,1.0,0.0
1803,201903117627729,21540.0,0.0,0,0,1,1.0,120.0
1804,201903117627735,73860.0,60.0,0,0,4,0.0,360.0
1805,201903117628974,84600.0,0.0,0,0,4,0.0,0.0
1806,201903117628976,81120.0,120.0,0,0,4,0.0,360.0
1807,201903117628978,77400.0,0.0,0,0,4,0.0,0.0
1808,201903117628980,75600.0,0.0,0,0,4,0.0,0.0
1809,201903117628983,72060.0,60.0,0,0,4,0.0,240.0
1810,201903117628985,70140.0,0.0,0,0,3,0.0,0.0
1811,201903117628987,68400.0,0.0,0,0,3,0.0,0.0
1812,201903117628989,66600.0,0.0,0,0,3,1.0,300.0
1813,201903117628991,65400.0,0.0,0,0,3,1.0,60.0
1814,201903117628993,64200.0,0.0,0,0,3,1.0,180.0
1815,201903117628995,63000.0,0.0,0,0,3,1.0,60.0
1816,201903117628997,61440.0,0.0,0,0,3,1.0,0.0
1817,201903117628999,61320.0,0.0,0,0,3,1.0,0.0
1818,201903117629001,59400.0,0.0,0,0,3,1.0,0.0
1819,201903117629003,57600.0,0.0,0,0,3,1.0,360.0
1820,201903117629005,55800.0,0.0,0,0,3,0.0,0.0
1821,201903117629009,52200.0,0.0,0,0,2,0.0,0.0
1822,201903117629011,50340.0,0.0,0,0,2,0.0,0.0
1823,201903117629013,48540.0,0.0,0,0,2,0.0,60.0
1824,201903117629015,46800.0,0.0,0,0,2,0.0,0.0
1825,201903117629017,44940.0,0.0,0,0,2,0.0,900.0
1826,201903117629019,43200.0,0.0,0,0,2,0.0,2220.0
1827,201903117629021,41400.0,0.0,0,0,2,0.0,3180.0
1828,201903117629023,39660.0,60.0,0,0,2,0.0,0.0
1829,201903117629025,37740.0,0.0,0,0,2,0.0,0.0
1830,201903117629027,36060.0,0.0,0,0,2,0.0,0.0
1831,201903117629028,34200.0,0.0,0,0,1,0.0,0.0
1832,201903117629030,32340.0,0.0,0,0,1,1.0,0.0
1833,201903117629032,30600.0,0.0,0,0,1,1.0,120.0
1834,201903117629034,28620.0,120.0,0,0,1,1.0,0.0
1835,201903117629035,27000.0,0.0,0,0,1,1.0,60.0
1836,201903117629037,25200.0,0.0,0,0,1,1.0,0.0
1837,201903117629039,23100.0,0.0,0,0,1,1.0,480.0
1838,201903127627729,21720.0,120.0,1,0,1,1.0,120.0
1839,201903127627735,73800.0,0.0,1,0,4,0.0,0.0
1840,201903127628974,84540.0,0.0,1,0,4,0.0,0.0
1841,201903127628976,80940.0,0.0,1,0,4,0.0,0.0
1842,201903127628980,75600.0,0.0,1,0,4,0.0,240.0
1843,201903127628983,72060.0,60.0,1,0,4,0.0,240.0
1844,201903127628985,70200.0,0.0,1,0,3,0.0,0.0
1845,201903127628987,68400.0,0.0,1,0,3,0.0,540.0
1846,201903127628991,65400.0,0.0,1,0,3,1.0,0.0
1847,201903127628993,64200.0,0.0,1,0,3,1.0,0.0
1848,201903127628995,63000.0,0.0,1,0,3,1.0,240.0
1849,201903127628997,61440.0,0.0,1,0,3,1.0,0.0
1850,201903127628999,61260.0,0.0,1,0,3,1.0,0.0
1851,201903127629001,59400.0,0.0,1,0,3,1.0,0.0
1852,201903127629003,57540.0,0.0,1,0,3,0.0,660.0
1853,201903127629009,53820.0,1620.0,1,0,2,0.0,2340.0
1854,201903127629011,53100.0,2700.0,1,0,2,0.0,3000.0
1855,201903127629013,48600.0,0.0,1,0,2,0.0,780.0
1856,201903127629015,46740.0,0.0,1,0,2,0.0,0.0
1857,201903127629017,44940.0,0.0,1,0,2,0.0,0.0
1858,201903127629019,43200.0,0.0,1,0,2,0.0,0.0
1859,201903127629021,41400.0,0.0,1,0,2,0.0,60.0
1860,201903127629023,39660.0,60.0,1,0,2,0.0,0.0
1861,201903127629025,37800.0,0.0,1,0,2,0.0,60.0
1862,201903127629027,36000.0,0.0,1,0,2,0.0,0.0
1863,201903127629028,34200.0,0.0,1,0,1,0.0,60.0
1864,201903127629030,32460.0,60.0,1,0,1,0.0,0.0
1865,201903127629032,30540.0,0.0,1,0,1,1.0,240.0
1866,201903127629034,28500.0,0.0,1,0,1,1.0,0.0
1867,201903127629035,26940.0,0.0,1,0,1,1.0,0.0
1868,201903127629037,25200.0,0.0,1,0,1,1.0,360.0
1869,201903127629039,23100.0,0.0,1,0,1,1.0,0.0
1870,201903137627735,73740.0,0.0,2,0,4,0.0,0.0
1871,201903137628974,84600.0,0.0,2,0,4,0.0,0.0
1872,201903137628976,81000.0,0.0,2,0,4,0.0,0.0
1873,201903137628978,77340.0,0.0,2,0,4,0.0,180.0
1874,201903137628980,75600.0,0.0,2,0,4,0.0,120.0
1875,201903137628983,71940.0,0.0,2,0,3,0.0,420.0
1876,201903137628985,70140.0,0.0,2,0,3,0.0,0.0
1877,201903137628987,68400.0,0.0,2,0,3,0.0,0.0
1878,201903137628989,66600.0,0.0,2,0,3,1.0,0.0
1879,201903137628991,65460.0,60.0,2,0,3,1.0,0.0
1880,201903137628993,64140.0,0.0,2,0,3,1.0,0.0
1881,201903137628995,63120.0,120.0,2,0,3,1.0,0.0
1882,201903137628997,61440.0,0.0,2,0,3,1.0,0.0
1883,201903137628999,61320.0,0.0,2,0,3,1.0,0.0
1884,201903137629001,59340.0,0.0,2,0,3,1.0,0.0
1885,201903137629003,57600.0,0.0,2,0,3,1.0,120.0
1886,201903137629005,55740.0,0.0,2,0,3,0.0,0.0
1887,201903137629007,54000.0,0.0,2,0,3,0.0,0.0
1888,201903137629009,52200.0,0.0,2,0,2,0.0,0.0
1889,201903137629011,50340.0,0.0,2,0,2,0.0,0.0
1890,201903137629013,48600.0,0.0,2,0,2,0.0,0.0
1891,201903137629015,46800.0,0.0,2,0,2,0.0,480.0
1892,201903137629017,45000.0,0.0,2,0,2,0.0,240.0
1893,201903137629019,43200.0,0.0,2,0,2,0.0,0.0
1894,201903137629021,41340.0,0.0,2,0,2,0.0,0.0
1895,201903137629023,39600.0,0.0,2,0,2,0.0,0.0
1896,201903137629025,37740.0,0.0,2,0,2,0.0,60.0
1897,201903137629027,36060.0,0.0,2,0,2,0.0,0.0
1898,201903137629028,34200.0,0.0,2,0,1,0.0,0.0
1899,201903137629030,32400.0,0.0,2,0,1,1.0,0.0
1900,201903137629032,30540.0,0.0,2,0,1,1.0,0.0
1901,201903137629034,28500.0,0.0,2,0,1,1.0,0.0
1902,201903137629035,26940.0,0.0,2,0,1,1.0,0.0
1903,201903137629037,25200.0,0.0,2,0,1,1.0,360.0
1904,201903137629039,23100.0,0.0,2,0,1,1.0,0.0
1905,201903147627729,21720.0,120.0,3,0,1,1.0,0.0
1906,201903147628974,84540.0,0.0,3,0,4,0.0,0.0
1907,201903147628976,81000.0,0.0,3,0,4,0.0,0.0
1908,201903147628978,77340.0,0.0,3,0,4,0.0,0.0
1909,201903147628980,75540.0,0.0,3,0,4,0.0,360.0
1910,201903147628983,71940.0,0.0,3,0,3,0.0,300.0
1911,201903147628985,70140.0,0.0,3,0,3,0.0,60.0
1912,201903147628987,68400.0,0.0,3,0,3,0.0,0.0
1913,201903147628989,66600.0,0.0,3,0,3,1.0,0.0
1914,201903147628991,65400.0,0.0,3,0,3,1.0,0.0
1915,201903147628993,64200.0,0.0,3,0,3,1.0,0.0
1916,201903147628995,63060.0,60.0,3,0,3,1.0,0.0
1917,201903147628997,61440.0,0.0,3,0,3,1.0,0.0
1918,201903147628999,61320.0,0.0,3,0,3,1.0,0.0
1919,201903147629001,59340.0,0.0,3,0,3,1.0,0.0
